index,id,date,year,month,.day,yid,inv,p1,p1u,p2,p2u,p3,p3u,p4,p4u,p5,p5u,p6,p6u,p7,p7u,ball1,ball2,ball3,ball4,ball5,ball6,ball7,sbcode,sbnameE,sbnameC
2010106,10/106,09/09/2010,2010,09,09,106,36701524,0,0.0,1858760,1.0,76255,65.0,4800,247.0,320,5255.6,160,7834.6,20,104030.0,2,4,19,34,37,41,5,,,
2010105,10/105,07/09/2010,2010,09,07,105,31785835,0,0.0,1602730,1.0,39210,109.0,4800,203.0,320,5014.2,160,6135.0,20,93108.0,2,3,16,42,43,45,27,,,
2010104,10/104,04/09/2010,2010,09,04,104,22905735,0,0.0,1158240,1.0,40640,76.0,4800,163.0,320,3521.2,160,4502.0,20,62714.8,17,19,25,34,43,45,47,,,
2010103,10/103,02/09/2010,2010,09,02,103,39104569,13333350,1.0,326565,5.0,22560,193.0,4800,383.0,320,8633.0,160,10379.0,20,144632.6,3,7,11,20,23,48,38,,,
2010102,10/102,30/08/2010,2010,08,30,102,23312235,0,0.0,1144940,1.0,40170,76.0,4800,175.0,320,3795.0,160,4921.0,20,67949.6,6,16,39,40,46,49,41,,,
2010101,10/101,28/08/2010,2010,08,28,101,22914916,0,0.0,752930,1.0,13805,145.4,4800,245.0,320,7967.2,160,5460.2,20,112946.6,1,3,6,7,36,49,42,,,
2010100,10/100,26/08/2010,2010,08,26,100,47810452,22008965,1.0,222170,8.0,18440,257.0,4800,448.0,320,13863.6,160,11808.8,20,216022.4,1,7,9,10,36,44,37,,,
2010099,10/099,24/08/2010,2010,08,24,099,41011751,0,0.0,259765,7.0,30115,161.0,4800,353.0,320,8431.2,160,8733.4,20,151759.6,6,9,11,16,25,37,45,,,
2010098,10/098,21/08/2010,2010,08,21,098,29827938,0,0.0,0,0.0,64805,64.0,4800,187.0,320,4072.0,160,5812.2,20,79069.2,18,21,34,37,40,49,28,,,
2010097,10/097,19/08/2010,2010,08,19,097,25969095,0,0.0,235065,5.0,29290,107.0,4800,218.0,320,5105.0,160,6469.0,20,84883.8,8,12,30,43,46,48,35,,,
2010096,10/096,17/08/2010,2010,08,17,096,34482760,1288400,4.0,19200,9.0,9600,714.8,4800,585.8,320,13876.0,160,12603.2,20,163778.0,2,5,8,22,25,35,16,,,
2010095,10/095,14/08/2010,2010,08,14,095,24799649,0,0.0,428905,3.0,60195,57.0,4800,139.0,320,3583.0,160,4613.0,20,70674.2,6,12,17,34,38,46,43,,,
2010094,10/094,12/08/2010,2010,08,12,094,52512588,24625810,1.0,600040,4.0,24150,265.0,4800,412.0,320,10679.0,160,11256.4,20,178860.4,6,17,29,33,42,48,34,,,
2010093,10/093,10/08/2010,2010,08,10,093,46101536,0,0.0,376260,5.0,26265,191.0,4800,515.0,320,9776.6,160,13056.0,20,171140.6,5,8,12,20,30,39,23,,,
2010092,10/092,07/08/2010,2010,08,07,092,31770955,0,0.0,0,0.0,57960,78.0,4800,194.0,320,4026.0,160,5417.0,20,82502.0,3,18,34,41,45,46,37,,,
2010091,10/091,05/08/2010,2010,08,05,091,25386746,0,0.0,1223680,1.0,47290,69.0,4800,180.0,320,4487.0,160,5814.0,20,75703.4,8,30,42,46,48,49,7,,,
2010090,10/090,03/08/2010,2010,08,03,090,69197703,34111400,1.0,631260,5.0,32875,256.0,4800,607.0,320,12745.6,160,16375.4,20,231566.6,9,17,26,31,35,36,42,,,
2010089,10/089,31/07/2010,2010,07,31,089,48795208,0,0.0,1153335,2.0,45560,135.0,4800,414.0,320,8057.6,160,11939.6,20,148738.0,12,28,29,33,35,37,22,,,
2010088,10/088,29/07/2010,2010,07,29,088,37818128,0,0.0,0,0.0,56945,91.0,4800,252.0,320,5177.0,160,7624.0,20,104950.8,12,13,38,41,44,49,22,,,
2010087,10/087,27/07/2010,2010,07,27,087,34098859,0,0.0,824865,2.0,36055,122.0,4800,227.0,320,5882.4,160,7576.0,20,107162.6,4,17,23,28,43,46,22,,,
2010086,10/086,24/07/2010,2010,07,24,086,34620619,0,0.0,46395,22.0,19165,142.0,4800,1058.0,320,6780.4,160,10375.4,20,120845.8,6,15,22,25,33,42,24,,,
2010085,10/085,20/07/2010,2010,07,20,085,69107318,7669590,4.0,1334795,2.0,40080,222.0,4800,583.0,320,11139.6,160,15139.0,20,204291.6,5,13,26,29,40,47,42,SMR,Summer Snowball,暑期金多寶
2010084,10/084,17/07/2010,2010,07,17,084,34231600,0,0.0,1727915,1.0,46540,99.0,4800,213.0,320,5073.4,160,7422.2,20,99645.2,7,12,30,34,40,48,33,,,
2010083,10/083,15/07/2010,2010,07,15,083,31235149,0,0.0,1641385,1.0,56115,78.0,4800,192.0,320,4057.4,160,5656.4,20,85858.0,2,10,16,18,41,44,31,,,
2010082,10/082,13/07/2010,2010,07,13,082,27695400,0,0.0,434900,3.0,42950,81.0,4800,194.0,320,4727.8,160,6614.0,20,94745.0,2,3,5,25,43,48,24,,,
2010081,10/081,10/07/2010,2010,07,10,081,30392817,4610435,2.0,281390,5.0,27305,137.4,4800,252.0,320,5422.4,160,7575.4,20,97394.6,2,22,25,27,35,42,13,,,
2010080,10/080,08/07/2010,2010,07,08,080,25884380,0,0.0,660590,2.0,41445,85.0,4800,226.0,320,3487.0,160,4859.0,20,66022.4,4,16,40,43,46,47,27,,,
2010079,10/079,06/07/2010,2010,07,06,079,42185959,17397970,1.0,2223350,1.0,46680,127.0,4800,234.0,320,5841.0,160,7663.0,20,113686.8,14,17,21,29,42,46,49,,,
2010078,10/078,03/07/2010,2010,07,03,078,36893441,0,0.0,1909305,1.0,50910,100.0,4800,225.0,320,5108.0,160,7176.8,20,103600.8,2,13,14,21,45,49,19,,,
2010077,10/077,29/06/2010,2010,06,29,077,28232086,0,0.0,225810,5.0,28400,106.0,4800,350.0,320,5371.0,160,9537.0,20,102454.6,8,11,21,38,41,48,49,,,
2010076,10/076,26/06/2010,2010,06,26,076,37475683,16721705,1.0,1749675,1.0,43200,108.0,4800,299.0,320,6960.8,160,8795.8,20,117436.8,7,13,15,20,21,41,2,,,
2010075,10/075,24/06/2010,2010,06,24,075,32180260,0,0.0,0,0.0,61640,70.0,4800,214.0,320,4546.8,160,7534.0,20,91750.4,5,23,26,31,34,49,24,,,
2010074,10/074,22/06/2010,2010,06,22,074,29106820,0,0.0,703110,2.0,44115,85.0,4800,197.0,320,5168.6,160,5282.0,20,98548.0,2,4,9,20,35,40,44,,,
2010073,10/073,19/06/2010,2010,06,19,073,37836032,14391610,1.0,259010,6.0,24375,170.0,4800,371.0,320,8799.8,160,9174.0,20,149086.2,2,8,12,13,27,35,37,,,
2010072,10/072,17/06/2010,2010,06,17,072,31544795,0,0.0,788230,2.0,46195,91.0,4800,209.0,320,4902.0,160,6354.0,20,94826.0,5,11,15,42,45,48,14,,,
2010071,10/071,15/06/2010,2010,06,15,071,27968662,0,0.0,654450,2.0,46535,75.0,4800,254.0,320,4423.8,160,7403.4,20,84732.6,5,10,18,21,35,49,11,,,
2010070,10/070,13/06/2010,2010,06,13,070,28598276,5000000,1.0,1339710,1.0,22610,158.0,4800,200.0,320,5827.4,160,5260.0,20,98098.2,2,11,19,20,21,40,43,,,
2010069,10/069,10/06/2010,2010,06,10,069,79972849,40085640,1.0,373910,10.0,46160,216.0,4800,737.8,320,12934.4,160,19397.8,20,250421.6,8,26,32,35,36,49,24,,,
2010068,10/068,08/06/2010,2010,06,08,068,81731437,0,0.0,268735,11.0,23670,333.0,4800,1192.0,320,18494.0,160,28081.8,20,317291.4,7,8,12,21,23,47,10,DBF,Dragon Boat Festival Snowball,端午金多寶
2010067,10/067,05/06/2010,2010,06,05,067,109840852,29186880,2.0,404520,12.0,34890,371.0,4800,1153.0,320,19977.6,160,28743.2,20,361272.8,9,15,30,37,38,40,1,,,
2010066,10/066,03/06/2010,2010,06,03,066,86357629,0,0.0,688400,6.0,46865,235.0,4800,752.0,320,12961.4,160,22634.8,20,249743.8,5,16,19,26,42,44,6,,,
2010065,10/065,01/06/2010,2010,06,01,065,70753536,0,0.0,376615,8.0,34930,230.0,4800,715.0,320,14267.2,160,19237.6,20,252927.2,7,11,13,24,28,46,26,,,
2010064,10/064,29/05/2010,2010,05,29,064,47263141,0,0.0,766160,3.0,42860,143.0,4800,349.0,320,7908.6,160,9573.4,20,147281.2,4,16,25,26,33,42,30,,,
2010063,10/063,27/05/2010,2010,05,27,063,41072509,0,0.0,556200,3.0,34490,129.0,4800,451.4,320,8643.2,160,12429.2,20,151683.2,9,22,28,32,33,49,18,,,
2010062,10/062,25/05/2010,2010,05,25,062,35224501,0,0.0,1826515,1.0,67645,72.0,4800,272.0,320,4592.4,160,6626.4,20,90238.2,14,18,30,40,43,46,27,,,
2010061,10/061,22/05/2010,2010,05,22,061,23768326,0,0.0,555700,2.0,35280,84.0,4800,170.0,320,4569.0,160,4750.4,20,82729.0,12,17,18,26,29,33,41,,,
2010060,10/060,20/05/2010,2010,05,20,060,73148922,19817155,2.0,335605,10.0,30750,291.0,4800,504.0,320,14858.2,160,15327.0,20,264383.8,4,10,11,15,22,37,49,,,
2010059,10/059,18/05/2010,2010,05,18,059,67949731,0,0.0,398585,8.0,47500,179.0,4800,577.0,320,11032.4,160,17540.2,20,211300.0,4,7,12,20,39,48,14,STE,Super Tuesday Snowball,周二勁賞金多寶
2010058,10/058,15/05/2010,2010,05,15,058,38147963,18138150,1.0,1987750,1.0,54085,98.0,4800,257.0,320,4900.0,160,8083.0,20,97137.4,1,29,32,39,44,47,17,,,
2010057,10/057,13/05/2010,2010,05,13,057,34598822,0,0.0,1717335,1.0,46255,99.0,4800,252.0,320,5110.0,160,7563.2,20,102361.6,16,22,31,37,39,49,32,,,
2010056,10/056,11/05/2010,2010,05,11,056,28161898,0,0.0,0,0.0,54985,69.0,4800,197.0,320,3870.2,160,6702.0,20,76362.2,15,26,29,34,35,40,9,,,
2010055,10/055,09/05/2010,2010,05,09,055,32519578,8994495,1.0,0,0.0,23205,153.0,4800,308.8,320,7356.8,160,8930.4,20,127035.8,1,5,8,21,27,34,20,,,
2010054,10/054,06/05/2010,2010,05,06,054,26221422,0,0.0,654125,2.0,26230,133.0,4800,153.0,320,5006.0,160,4305.0,20,77509.6,2,31,37,38,39,40,44,,,
2010053,10/053,04/05/2010,2010,05,04,053,39075626,15935960,1.0,2099470,1.0,58315,96.0,4800,206.0,320,5124.2,160,6819.0,20,100025.2,19,24,34,40,41,46,15,,,
2010052,10/052,02/05/2010,2010,05,02,052,31645273,0,0.0,1545845,1.0,45295,91.0,4800,235.0,320,4477.0,160,8869.8,20,89186.8,7,16,26,28,41,44,24,,,
2010051,10/051,29/04/2010,2010,04,29,051,25195454,0,0.0,631085,2.0,53425,63.0,4800,168.0,320,3541.0,160,5885.6,20,73881.6,5,7,24,26,41,49,3,,,
2010050,10/050,27/04/2010,2010,04,27,050,29009976,2500000,2.0,61095,14.0,11370,200.6,4800,950.2,320,8289.6,160,15638.2,20,119510.8,3,13,18,21,22,33,8,,,
2010049,10/049,24/04/2010,2010,04,24,049,30791727,8894105,1.0,432675,3.0,33935,102.0,4800,325.0,320,6343.6,160,9356.6,20,101555.0,5,12,16,23,29,39,11,,,
2010048,10/048,22/04/2010,2010,04,22,048,25859157,0,0.0,1337115,1.0,62555,57.0,4800,143.0,320,3822.8,160,4799.0,20,74534.2,1,16,23,29,39,46,17,,,
2010047,10/047,20/04/2010,2010,04,20,047,71497707,15219685,2.0,1159930,3.0,42370,219.0,4800,499.0,320,11832.6,160,15093.6,20,225958.8,6,17,25,27,35,40,32,STE,Super Tuesday Snowball,周二勁賞金多寶
2010046,10/046,17/04/2010,2010,04,17,046,30163181,0,0.0,735200,2.0,48405,81.0,4800,237.0,320,4866.0,160,6173.2,20,91673.6,1,2,24,38,42,49,19,,,
2010045,10/045,15/04/2010,2010,04,15,045,26392868,0,0.0,293875,4.0,44150,71.0,4800,346.8,320,4148.2,160,6851.8,20,77596.8,19,21,30,35,36,37,33,,,
2010044,10/044,13/04/2010,2010,04,13,044,34547453,5199965,2.0,1349980,1.0,36285,124.0,4800,253.0,320,5884.0,160,7081.4,20,103141.6,31,32,33,37,42,46,17,,,
2010043,10/043,11/04/2010,2010,04,11,043,28428393,0,0.0,701940,2.0,44565,84.0,4800,205.0,320,4450.2,160,5896.8,20,85746.2,2,7,20,36,38,41,40,,,
2010042,10/042,08/04/2010,2010,04,08,042,54496820,25238935,1.0,495090,5.0,33005,200.0,4800,566.0,320,9300.4,160,13299.0,20,173615.6,3,5,25,30,33,37,35,,,
2010041,10/041,06/04/2010,2010,04,06,041,43412049,0,0.0,356430,6.0,45260,126.0,4800,316.0,320,6877.0,160,9710.8,20,125194.4,11,20,25,35,42,45,8,,,
2010040,10/040,03/04/2010,2010,04,03,040,30128397,0,0.0,0,0.0,74815,57.0,4800,168.0,320,3970.0,160,5640.8,20,78717.2,11,23,35,37,40,43,30,,,
2010039,10/039,01/04/2010,2010,04,01,039,27907970,0,0.0,175765,7.0,29035,113.0,4800,381.0,320,4539.0,160,7198.8,20,81171.2,20,21,23,31,42,43,41,,,
2010038,10/038,30/03/2010,2010,03,30,038,86822603,33012280,1.0,4337425,1.0,49425,234.0,4800,586.0,320,13307.8,160,17955.0,20,258204.2,2,22,29,31,40,48,20,EAS,Easter Snowball,復活節金多寶
2010037,10/037,27/03/2010,2010,03,27,037,32791733,0,0.0,325480,4.0,25905,134.0,4800,379.8,320,7511.4,160,8375.8,20,130141.0,1,3,8,22,36,44,29,,,
2010036,10/036,25/03/2010,2010,03,25,036,27196108,0,0.0,1463765,1.0,88710,44.0,4800,142.0,320,3498.0,160,4767.0,20,69931.6,14,16,29,44,45,47,42,,,
2010035,10/035,23/03/2010,2010,03,23,035,151852842,13161965,5.0,159090,37.0,21710,723.0,4800,1995.0,320,33552.0,160,46857.0,20,553318.2,7,11,22,27,32,46,17,,,
2010034,10/034,20/03/2010,2010,03,20,034,89010274,0,0.0,1053980,4.0,41635,270.0,4800,732.0,320,14626.2,160,21477.4,20,277463.0,8,12,29,33,39,45,36,,,
2010033,10/033,18/03/2010,2010,03,18,033,69789983,0,0.0,1213435,3.0,61830,157.0,4800,436.0,320,9318.0,160,13872.8,20,186172.4,4,19,30,37,39,41,31,,,
2010032,10/032,16/03/2010,2010,03,16,032,57205179,0,0.0,538805,5.0,35215,204.0,4800,383.0,320,10956.6,160,11319.4,20,199929.2,4,16,28,37,38,47,30,,,
2010031,10/031,13/03/2010,2010,03,13,031,42757647,0,0.0,983340,2.0,40970,128.0,4800,354.0,320,8038.8,160,8757.0,20,150420.8,1,4,14,18,22,39,48,,,
2010030,10/030,11/03/2010,2010,03,11,030,35822473,0,0.0,466620,4.0,58555,85.0,4800,269.0,320,4629.4,160,6630.2,20,91837.0,10,14,35,40,43,48,21,,,
2010029,10/029,09/03/2010,2010,03,09,029,27325933,0,0.0,598460,2.0,34320,93.0,4800,263.4,320,5282.2,160,6146.8,20,102462.0,9,13,14,17,28,45,20,,,
2010028,10/028,07/03/2010,2010,03,07,028,75040047,33237010,1.0,366565,9.0,30125,292.0,4800,722.0,320,14469.8,160,19423.4,20,257441.2,3,12,26,28,31,46,16,,,
2010027,10/027,04/03/2010,2010,03,04,027,56402010,0,0.0,256700,10.0,39795,172.0,4800,482.0,320,10461.8,160,12734.6,20,197603.8,10,11,24,33,34,38,16,,,
2010026,10/026,02/03/2010,2010,03,02,026,48534300,0,0.0,291475,7.0,22955,237.0,4800,361.0,320,11825.8,160,10783.0,20,200930.8,1,6,10,21,28,35,46,,,
2010025,10/025,27/02/2010,2010,02,27,025,32699329,0,0.0,752935,2.0,32915,122.0,4800,218.0,320,6919.8,160,6238.0,20,118337.4,16,17,18,22,25,36,47,,,
2010024,10/024,25/02/2010,2010,02,25,024,28273443,0,0.0,382635,4.0,58305,70.0,4800,159.0,320,3527.0,160,4693.0,20,70608.4,11,20,31,37,44,47,46,,,
2010023,10/023,23/02/2010,2010,02,23,023,60061602,23075320,1.0,541875,5.0,36860,196.0,4800,725.0,320,9888.0,160,14371.0,20,182042.0,8,19,43,44,48,49,46,,,
2010022,10/022,20/02/2010,2010,02,20,022,37392609,0,0.0,0,0.0,53940,82.0,4800,387.0,320,6400.2,160,11293.0,20,116382.2,3,4,11,15,32,45,1,,,
2010021,10/021,18/02/2010,2010,02,18,021,37447445,0,0.0,276025,4.0,11160,263.8,4800,740.4,320,10667.2,160,17135.8,20,155971.6,4,5,7,11,28,32,3,,,
2010020,10/020,15/02/2010,2010,02,15,020,22278489,0,0.0,451880,2.0,30125,80.0,4800,265.0,320,4233.8,160,7853.2,20,76305.0,1,7,17,20,29,49,19,,,
2010019,10/019,13/02/2010,2010,02,13,019,26204440,5000000,1.0,0,0.0,20345,149.4,4800,185.0,320,6734.8,160,4872.0,20,98834.2,5,21,26,27,28,29,44,,,
2010018,10/018,11/02/2010,2010,02,11,018,27936326,5000000,1.0,337040,4.0,38655,93.0,4800,220.0,320,4609.2,160,6218.4,20,84149.6,21,24,27,32,35,36,16,,,
2010017,10/017,09/02/2010,2010,02,09,017,101668618,38609565,1.0,382105,11.0,26875,417.0,4800,1186.4,320,19974.8,160,31762.2,20,346992.4,4,8,10,13,14,49,7,CNY,Chinese New Year Snowball,新春金多寶
2010016,10/016,06/02/2010,2010,02,06,016,26149782,0,0.0,1207970,1.0,35395,91.0,4800,216.0,320,4515.0,160,6494.8,20,87525.6,1,5,13,16,24,41,14,,,
2010015,10/015,04/02/2010,2010,02,04,015,35970379,10438295,1.0,325515,5.0,25830,168.0,4800,269.0,320,7950.4,160,7539.8,20,122929.2,9,20,25,36,42,47,13,,,
2010014,10/014,02/02/2010,2010,02,02,014,31610376,0,0.0,484075,3.0,34575,112.0,4800,228.0,320,6184.2,160,6989.2,20,111946.8,1,10,13,14,38,39,41,,,
2010013,10/013,30/01/2010,2010,01,30,013,25179240,2500000,2.0,0,0.0,30155,106.0,4800,180.0,320,4479.4,160,5008.6,20,85763.4,2,4,6,30,32,34,40,,,
2010012,10/012,28/01/2010,2010,01,28,012,43159386,15859435,1.0,415130,5.0,50315,110.0,4800,345.0,320,6685.4,160,10317.4,20,132685.6,3,9,15,32,43,46,28,,,
2010011,10/011,26/01/2010,2010,01,26,011,36537694,0,0.0,772075,2.0,26910,153.0,4800,355.0,320,7682.6,160,9976.4,20,132958.6,8,9,17,31,37,38,2,,,
2010010,10/010,23/01/2010,2010,01,23,010,25371963,0,0.0,1301665,1.0,57850,60.0,4800,174.0,320,3669.4,160,4729.8,20,69933.8,18,19,26,34,39,46,2,,,
2010009,10/009,21/01/2010,2010,01,21,009,55945818,12523770,2.0,1339080,2.0,45780,156.0,4800,453.0,320,8854.0,160,13053.2,20,174715.2,6,7,17,24,41,48,16,,,
2010008,10/008,19/01/2010,2010,01,19,008,44880911,0,0.0,403990,5.0,33665,160.0,4800,386.0,320,8260.2,160,10230.6,20,165225.2,2,3,9,24,33,41,40,,,
2010007,10/007,17/01/2010,2010,01,17,007,36060558,0,0.0,760575,2.0,30730,132.0,4800,373.0,320,7389.0,160,10037.6,20,128391.4,5,18,19,28,35,45,27,,,
2010006,10/006,14/01/2010,2010,01,14,006,26900313,0,0.0,0,0.0,46320,80.0,4800,160.0,320,3859.2,160,4778.0,20,78880.2,21,26,27,35,38,48,41,,,
2010005,10/005,12/01/2010,2010,01,12,005,55635198,23594340,1.0,614165,4.0,36395,180.0,4800,546.0,320,10115.8,160,15895.6,20,182214.0,9,23,25,29,30,48,1,,,
2010004,10/004,09/01/2010,2010,01,09,004,39594809,0,0.0,650010,3.0,47270,110.0,4800,301.0,320,5938.6,160,9230.0,20,113660.4,4,8,16,39,40,45,10,,,
2010003,10/003,07/01/2010,2010,01,07,003,34950858,0,0.0,1791400,1.0,49760,96.0,4800,210.0,320,5299.0,160,6312.4,20,101798.8,5,14,16,25,45,48,42,,,
2010002,10/002,05/01/2010,2010,01,05,002,29541793,0,0.0,251160,5.0,28520,117.4,4800,297.4,320,5828.8,160,8814.2,20,102474.0,5,14,16,22,26,28,27,,,
2010001,10/001,02/01/2010,2010,01,02,001,37912596,3629600,4.0,225535,6.0,15035,240.0,4800,561.0,320,9257.0,160,12887.4,20,142101.2,11,13,16,18,21,22,6,,,
2009154,09/154,31/12/2009,2009,12,31,154,36642181,0,0.0,606525,3.0,47105,103.0,4800,256.0,320,5901.8,160,7320.2,20,108397.2,26,28,31,33,40,41,19,,,
2009153,09/153,29/12/2009,2009,12,29,153,28663382,0,0.0,626905,2.0,28575,117.0,4800,279.0,320,5837.6,160,6999.4,20,98280.4,9,27,33,38,39,40,14,,,
2009152,09/152,26/12/2009,2009,12,26,152,22510037,5000000,1.0,1051600,1.0,32605,86.0,4800,174.0,320,3995.6,160,5300.2,20,74476.6,6,17,21,27,36,42,23,,,
2009151,09/151,24/12/2009,2009,12,24,151,92249753,44681575,1.0,2338490,2.0,53755,232.0,4800,606.0,320,14036.2,160,17053.0,20,271117.6,20,22,26,27,31,44,49,,,
2009150,09/150,22/12/2009,2009,12,22,150,80240130,0,0.0,355020,10.0,35590,266.0,4800,799.0,320,15866.0,160,19923.4,20,261039.4,6,23,30,33,43,44,10,XMS,Christmas Snowball,聖誕金多寶
2009149,09/149,20/12/2009,2009,12,20,149,33255236,0,0.0,1450420,1.0,36485,106.0,4800,343.0,320,6178.4,160,9384.8,20,110348.8,2,4,24,28,32,45,38,,,
2009148,09/148,17/12/2009,2009,12,17,148,24971908,0,0.0,0,0.0,71495,51.0,4800,137.0,320,2676.0,160,4837.4,20,58958.0,2,4,30,37,43,49,10,,,
2009147,09/147,15/12/2009,2009,12,15,147,50113669,22783415,1.0,2528130,1.0,53930,125.0,4800,346.0,320,7337.0,160,10716.4,20,140849.6,10,27,28,40,46,47,18,,,
2009146,09/146,12/12/2009,2009,12,12,146,35121571,0,0.0,1842730,1.0,55840,88.0,4800,218.0,320,4546.0,160,6485.0,20,96353.4,8,9,37,40,46,49,41,,,
2009145,09/145,10/12/2009,2009,12,10,145,32470186,0,0.0,1556940,1.0,41935,99.0,4800,218.0,320,6263.4,160,6483.0,20,101988.4,4,8,15,16,34,49,45,,,
2009144,09/144,08/12/2009,2009,12,08,144,28370956,0,0.0,1204545,1.0,22460,143.0,4800,308.8,320,5717.8,160,7429.0,20,99760.0,6,12,23,29,31,35,21,,,
2009143,09/143,05/12/2009,2009,12,05,143,30779516,9313755,1.0,1437915,1.0,34540,111.0,4800,228.0,320,5602.4,160,6668.2,20,106632.8,1,14,17,23,35,38,31,,,
2009142,09/142,03/12/2009,2009,12,03,142,27198411,0,0.0,1400230,1.0,58340,64.0,4800,184.2,320,3805.4,160,5423.6,20,72969.0,10,15,20,21,34,46,4,,,
2009141,09/141,01/12/2009,2009,12,01,141,29016142,5000000,1.0,1406880,1.0,46895,80.0,4800,212.0,320,4444.0,160,7283.6,20,87841.4,4,5,10,17,39,44,24,,,
2009140,09/140,28/11/2009,2009,11,28,140,25004142,5000000,1.0,1159890,1.0,35145,88.0,4800,208.4,320,4343.2,160,6253.6,20,80706.8,1,5,25,32,38,39,4,,,
2009139,09/139,26/11/2009,2009,11,26,139,78128031,17964920,2.0,191960,12.0,10845,566.4,4800,1647.4,320,23651.6,160,34730.4,20,339280.4,1,3,9,17,18,42,7,,,
2009138,09/138,24/11/2009,2009,11,24,138,65955252,0,0.0,751605,4.0,37815,212.0,4800,553.0,320,12204.2,160,16146.4,20,222380.6,7,21,24,33,35,45,26,STE,Super Tuesday Snowball,周二勁賞金多寶
2009137,09/137,21/11/2009,2009,11,21,137,43896883,21124030,1.0,284300,6.0,10985,414.0,4800,380.0,320,12872.0,160,11323.4,20,172634.6,2,8,23,28,38,45,21,,,
2009136,09/136,19/11/2009,2009,11,19,136,37693803,0,0.0,856745,2.0,41535,110.0,4800,346.0,320,6629.4,160,9391.6,20,125835.8,11,13,19,35,41,45,24,,,
2009135,09/135,17/11/2009,2009,11,17,135,30841355,0,0.0,0,0.0,39905,98.0,4800,229.0,320,5321.0,160,6179.8,20,105994.0,2,4,9,28,42,43,45,,,
2009134,09/134,14/11/2009,2009,11,14,134,24443446,0,0.0,1027760,1.0,27680,99.0,4800,253.0,320,4992.2,160,6436.0,20,91419.8,3,6,15,26,28,42,21,,,
2009133,09/133,12/11/2009,2009,11,12,133,32141683,7571125,1.0,214260,4.0,9600,301.0,4800,445.4,320,12319.0,160,11169.4,20,161740.8,1,6,9,10,20,46,14,,,
2009132,09/132,10/11/2009,2009,11,10,132,26893255,0,0.0,953295,1.0,14360,177.0,4800,334.4,320,7402.8,160,7919.2,20,114870.2,2,8,18,22,24,35,17,,,
2009131,09/131,08/11/2009,2009,11,08,131,32914892,9883590,1.0,1627860,1.0,48770,89.0,4800,215.0,320,5285.2,160,6461.6,20,104558.6,2,17,27,32,35,38,41,,,
2009130,09/130,05/11/2009,2009,11,05,130,26289729,0,0.0,1188960,1.0,38015,83.4,4800,257.0,320,4647.4,160,6730.2,20,84426.0,3,9,13,31,40,42,30,,,
2009129,09/129,03/11/2009,2009,11,03,129,55030646,24323900,1.0,500245,5.0,46315,144.0,4800,473.0,320,10032.4,160,14075.4,20,182983.2,3,19,33,42,43,45,44,,,
2009128,09/128,31/10/2009,2009,10,31,128,41106877,0,0.0,883260,2.0,40125,117.4,4800,537.0,320,6963.4,160,12116.8,20,125579.0,11,25,27,29,30,44,23,,,
2009127,09/127,29/10/2009,2009,10,29,127,32891874,0,0.0,0,0.0,18005,241.4,4800,230.0,320,5836.4,160,6125.0,20,93370.4,13,14,15,16,18,44,48,,,
2009126,09/126,27/10/2009,2009,10,27,126,26967501,0,0.0,231145,6.0,54385,68.0,4800,176.0,320,3785.8,160,5749.2,20,71295.6,13,16,31,35,41,42,36,,,
2009125,09/125,24/10/2009,2009,10,24,125,57055406,15187950,2.0,932505,3.0,47215,158.0,4800,437.0,320,8508.0,160,13966.8,20,163022.2,22,25,26,34,41,45,15,,,
